"ID";"BedrijfstakkenWoningen";"RegioS";"Perioden";"AantalInstallaties_1";"OpgesteldVermogenVanZonnepanelen_2"
"5809";"T001081";"GM0484";"2018JJ00";"     340";"    7907"
"5810";"T001081";"GM1723";"2012JJ00";"      11";"     102"
"5811";"T001081";"GM1723";"2013JJ00";"      20";"     188"
"5812";"T001081";"GM1723";"2014JJ00";"      32";"     442"
"5813";"T001081";"GM1723";"2015JJ00";"      52";"     622"
"5814";"T001081";"GM1723";"2016JJ00";"      63";"    1099"
"5815";"T001081";"GM1723";"2017JJ00";"      77";"    1329"
"5816";"T001081";"GM1723";"2018JJ00";"      91";"    2001"
"5817";"T001081";"GM0060";"2012JJ00";"      14";"      30"
"5818";"T001081";"GM0060";"2013JJ00";"      24";"      69"
"5819";"T001081";"GM0060";"2014JJ00";"      39";"     228"
"5820";"T001081";"GM0060";"2015JJ00";"       .";"       ."
"5821";"T001081";"GM0060";"2016JJ00";"       .";"       ."
"5822";"T001081";"GM0060";"2017JJ00";"      59";"    6326"
"5823";"T001081";"GM0060";"2018JJ00";"      70";"    6640"
"5824";"T001081";"GM0307";"2012JJ00";"      27";"     203"
"5825";"T001081";"GM0307";"2013JJ00";"      57";"     470"
"5826";"T001081";"GM0307";"2014JJ00";"      85";"     939"
"5827";"T001081";"GM0307";"2015JJ00";"     113";"    1359"
"5828";"T001081";"GM0307";"2016JJ00";"     147";"    2127"
"5829";"T001081";"GM0307";"2017JJ00";"     198";"    3087"
"5830";"T001081";"GM0307";"2018JJ00";"     299";"    5980"
"5831";"T001081";"GM0362";"2012JJ00";"       9";"     338"
"5832";"T001081";"GM0362";"2013JJ00";"      23";"     468"
"5833";"T001081";"GM0362";"2014JJ00";"      43";"     746"
"5834";"T001081";"GM0362";"2015JJ00";"      63";"    1282"
"5835";"T001081";"GM0362";"2016JJ00";"      76";"    1408"
"5836";"T001081";"GM0362";"2017JJ00";"      92";"    1829"
"5837";"T001081";"GM0362";"2018JJ00";"     120";"    2483"
"5838";"T001081";"GM0363";"2012JJ00";"     153";"    1456"
"5839";"T001081";"GM0363";"2013JJ00";"     215";"    1973"
"5840";"T001081";"GM0363";"2014JJ00";"     278";"    5167"
"5841";"T001081";"GM0363";"2015JJ00";"     374";"    7159"
"5842";"T001081";"GM0363";"2016JJ00";"     496";"   10830"
"5843";"T001081";"GM0363";"2017JJ00";"     655";"   14760"
"5844";"T001081";"GM0363";"2018JJ00";"     927";"   25679"
"5845";"T001081";"GM0200";"2012JJ00";"      43";"     364"
"5846";"T001081";"GM0200";"2013JJ00";"      91";"     773"
"5847";"T001081";"GM0200";"2014JJ00";"     142";"    1222"
"5848";"T001081";"GM0200";"2015JJ00";"     225";"    1934"
"5849";"T001081";"GM0200";"2016JJ00";"     275";"    2899"
"5850";"T001081";"GM0200";"2017JJ00";"     342";"    5439"
"5851";"T001081";"GM0200";"2018JJ00";"     450";"   14366"
"5852";"T001081";"GM0003";"2012JJ00";"       .";"       ."
"5853";"T001081";"GM0003";"2013JJ00";"       .";"       ."
"5854";"T001081";"GM0003";"2014JJ00";"       8";"      89"
"5855";"T001081";"GM0003";"2015JJ00";"      19";"     132"
"5856";"T001081";"GM0003";"2016JJ00";"      31";"     204"
"5857";"T001081";"GM0003";"2017JJ00";"      41";"     289"
"5858";"T001081";"GM0003";"2018JJ00";"      44";"     300"
"5859";"T001081";"GM0202";"2012JJ00";"      23";"     114"
"5860";"T001081";"GM0202";"2013JJ00";"      47";"     538"
"5861";"T001081";"GM0202";"2014JJ00";"      67";"     883"
"5862";"T001081";"GM0202";"2015JJ00";"      86";"    1076"
"5863";"T001081";"GM0202";"2016JJ00";"     139";"    3406"
"5864";"T001081";"GM0202";"2017JJ00";"     183";"    4747"
"5865";"T001081";"GM0202";"2018JJ00";"     260";"    7285"
"5866";"T001081";"GM0106";"2012JJ00";"      22";"     213"
"5867";"T001081";"GM0106";"2013JJ00";"      64";"     682"
"5868";"T001081";"GM0106";"2014JJ00";"      89";"    1146"
"5869";"T001081";"GM0106";"2015JJ00";"     113";"    1442"
"5870";"T001081";"GM0106";"2016JJ00";"     156";"    3898"
"5871";"T001081";"GM0106";"2017JJ00";"     203";"    4430"
"5872";"T001081";"GM0106";"2018JJ00";"     244";"    8580"
"5873";"T001081";"GM0743";"2012JJ00";"       9";"     101"
"5874";"T001081";"GM0743";"2013JJ00";"      27";"     388"
"5875";"T001081";"GM0743";"2014JJ00";"      32";"     624"
"5876";"T001081";"GM0743";"2015JJ00";"      48";"    2272"
"5877";"T001081";"GM0743";"2016JJ00";"      67";"    2986"
"5878";"T001081";"GM0743";"2017JJ00";"      79";"    4698"
"5879";"T001081";"GM0743";"2018JJ00";"     108";"    6393"
"5880";"T001081";"GM0744";"2012JJ00";"       5";"     110"
"5881";"T001081";"GM0744";"2013JJ00";"      13";"     199"
"5882";"T001081";"GM0744";"2014JJ00";"      18";"     339"
"5883";"T001081";"GM0744";"2015JJ00";"      27";"     482"
"5884";"T001081";"GM0744";"2016JJ00";"      35";"     842"
"5885";"T001081";"GM0744";"2017JJ00";"      45";"     988"
"5886";"T001081";"GM0744";"2018JJ00";"      60";"    1826"
"5887";"T001081";"GM0308";"2012JJ00";"       9";"      61"
"5888";"T001081";"GM0308";"2013JJ00";"      20";"     176"
"5889";"T001081";"GM0308";"2014JJ00";"      32";"     294"
"5890";"T001081";"GM0308";"2015JJ00";"      34";"     350"
"5891";"T001081";"GM0308";"2016JJ00";"      41";"     421"
"5892";"T001081";"GM0308";"2017JJ00";"      52";"     774"
"5893";"T001081";"GM0308";"2018JJ00";"      59";"     913"
"5894";"T001081";"GM0489";"2012JJ00";"      11";"      53"
"5895";"T001081";"GM0489";"2013JJ00";"      18";"      96"
"5896";"T001081";"GM0489";"2014JJ00";"      30";"     215"
"5897";"T001081";"GM0489";"2015JJ00";"      39";"     309"
"5898";"T001081";"GM0489";"2016JJ00";"      49";"     444"
"5899";"T001081";"GM0489";"2017JJ00";"      57";"    1853"
"5900";"T001081";"GM0489";"2018JJ00";"      79";"    4364"
"5901";"T001081";"GM0203";"2012JJ00";"      28";"     363"
"5902";"T001081";"GM0203";"2013JJ00";"      72";"    1232"
"5903";"T001081";"GM0203";"2014JJ00";"      98";"    1758"
"5904";"T001081";"GM0203";"2015JJ00";"     139";"    3187"
"5905";"T001081";"GM0203";"2016JJ00";"     179";"    3985"
"5906";"T001081";"GM0203";"2017JJ00";"     234";"    5869"
"5907";"T001081";"GM0203";"2018JJ00";"     313";"   11030"
"5908";"T001081";"GM0005";"2012JJ00";"       7";"      41"
"5909";"T001081";"GM0005";"2013JJ00";"      12";"      81"
"5910";"T001081";"GM0005";"2014JJ00";"      18";"     127"
"5911";"T001081";"GM0005";"2015JJ00";"      54";"     298"
"5912";"T001081";"GM0005";"2016JJ00";"      65";"     417"
"5913";"T001081";"GM0005";"2017JJ00";"      80";"     576"
"5914";"T001081";"GM0005";"2018JJ00";"      88";"     753"
"5915";"T001081";"GM0888";"2012JJ00";"      19";"      85"
"5916";"T001081";"GM0888";"2013JJ00";"      29";"     149"
"5917";"T001081";"GM0888";"2014JJ00";"      35";"     190"
"5918";"T001081";"GM0888";"2015JJ00";"      55";"     421"
"5919";"T001081";"GM0888";"2016JJ00";"      69";"     821"
"5920";"T001081";"GM0888";"2017JJ00";"      75";"     924"
"5921";"T001081";"GM0888";"2018JJ00";"     102";"    1251"
"5922";"T001081";"GM0370";"2012JJ00";"      14";"     239"
"5923";"T001081";"GM0370";"2013JJ00";"      22";"     307"
"5924";"T001081";"GM0370";"2014JJ00";"      28";"     353"
"5925";"T001081";"GM0370";"2015JJ00";"      40";"     525"
"5926";"T001081";"GM0370";"2016JJ00";"      60";"     794"
"5927";"T001081";"GM0370";"2017JJ00";"      77";"    1181"
"5928";"T001081";"GM0370";"2018JJ00";"      82";"    1216"
"5929";"T001081";"GM0889";"2012JJ00";"      10";"     240"
"5930";"T001081";"GM0889";"2013JJ00";"      13";"     312"
"5931";"T001081";"GM0889";"2014JJ00";"      21";"     451"
"5932";"T001081";"GM0889";"2015JJ00";"      26";"     505"
"5933";"T001081";"GM0889";"2016JJ00";"      32";"     557"
"5934";"T001081";"GM0889";"2017JJ00";"      42";"     597"
"5935";"T001081";"GM0889";"2018JJ00";"      50";"     963"
"5936";"T001081";"GM1945";"2012JJ00";"       9";"      84"
"5937";"T001081";"GM1945";"2013JJ00";"      28";"     503"
"5938";"T001081";"GM1945";"2014JJ00";"      47";"     835"
"5939";"T001081";"GM1945";"2015JJ00";"      66";"    1139"
"5940";"T001081";"GM1945";"2016JJ00";"      92";"    1422"
"5941";"T001081";"GM1945";"2017JJ00";"     120";"    1921"
"5942";"T001081";"GM1945";"2018JJ00";"     149";"    2512"
"5943";"T001081";"GM1724";"2012JJ00";"      17";"     255"
"5944";"T001081";"GM1724";"2013JJ00";"      32";"     492"
"5945";"T001081";"GM1724";"2014JJ00";"      50";"     662"
"5946";"T001081";"GM1724";"2015JJ00";"      67";"    1049"
"5947";"T001081";"GM1724";"2016JJ00";"      86";"    2532"
"5948";"T001081";"GM1724";"2017JJ00";"     108";"    2849"
"5949";"T001081";"GM1724";"2018JJ00";"     138";"    5241"
"5950";"T001081";"GM0893";"2012JJ00";"       7";"      59"
"5951";"T001081";"GM0893";"2013JJ00";"      22";"     217"
"5952";"T001081";"GM0893";"2014JJ00";"      27";"     276"
"5953";"T001081";"GM0893";"2015JJ00";"      42";"     606"
"5954";"T001081";"GM0893";"2016JJ00";"      51";"     722"
"5955";"T001081";"GM0893";"2017JJ00";"      61";"    1036"
"5956";"T001081";"GM0893";"2018JJ00";"      70";"    1260"
"5957";"T001081";"GM0373";"2012JJ00";"      25";"      86"
"5958";"T001081";"GM0373";"2013JJ00";"      54";"     258"
"5959";"T001081";"GM0373";"2014JJ00";"      93";"     414"
"5960";"T001081";"GM0373";"2015JJ00";"     117";"     653"
"5961";"T001081";"GM0373";"2016JJ00";"     135";"    1171"
"5962";"T001081";"GM0373";"2017JJ00";"     155";"    1891"
"5963";"T001081";"GM0373";"2018JJ00";"     192";"    2087"
"5964";"T001081";"GM0748";"2012JJ00";"      31";"     185"
"5965";"T001081";"GM0748";"2013JJ00";"      52";"     331"
"5966";"T001081";"GM0748";"2014JJ00";"      70";"     841"
"5967";"T001081";"GM0748";"2015JJ00";"      91";"    1042"
"5968";"T001081";"GM0748";"2016JJ00";"     109";"    1208"
"5969";"T001081";"GM0748";"2017JJ00";"     136";"    1476"
"5970";"T001081";"GM0748";"2018JJ00";"     163";"    2356"
"5971";"T001081";"GM1859";"2012JJ00";"      56";"     777"
"5972";"T001081";"GM1859";"2013JJ00";"     110";"    1676"
"5973";"T001081";"GM1859";"2014JJ00";"     153";"    2280"
"5974";"T001081";"GM1859";"2015JJ00";"     200";"    2992"
"5975";"T001081";"GM1859";"2016JJ00";"     249";"    3501"
"5976";"T001081";"GM1859";"2017JJ00";"     297";"    4329"
"5977";"T001081";"GM1859";"2018JJ00";"     342";"    7753"
"5978";"T001081";"GM1721";"2012JJ00";"      25";"     360"
"5979";"T001081";"GM1721";"2013JJ00";"      53";"     819"
"5980";"T001081";"GM1721";"2014JJ00";"      69";"     974"
"5981";"T001081";"GM1721";"2015JJ00";"     101";"    2006"
"5982";"T001081";"GM1721";"2016JJ00";"     131";"    3183"
"5983";"T001081";"GM1721";"2017JJ00";"     166";"    3738"
"5984";"T001081";"GM1721";"2018JJ00";"     228";"    6493"
"5985";"T001081";"GM0753";"2012JJ00";"      12";"     217"
"5986";"T001081";"GM0753";"2013JJ00";"      28";"     396"
"5987";"T001081";"GM0753";"2014JJ00";"      35";"     426"
"5988";"T001081";"GM0753";"2015JJ00";"      43";"     713"
"5989";"T001081";"GM0753";"2016JJ00";"      55";"    1117"
"5990";"T001081";"GM0753";"2017JJ00";"      73";"    1899"
"5991";"T001081";"GM0753";"2018JJ00";"     108";"    3145"
"5992";"T001081";"GM0209";"2012JJ00";"       6";"      19"
"5993";"T001081";"GM0209";"2013JJ00";"      16";"     277"
"5994";"T001081";"GM0209";"2014JJ00";"      28";"     489"
"5995";"T001081";"GM0209";"2015JJ00";"      42";"     752"
"5996";"T001081";"GM0209";"2016JJ00";"      60";"     964"
"5997";"T001081";"GM0209";"2017JJ00";"      76";"    1157"
"5998";"T001081";"GM0209";"2018JJ00";"     104";"    2143"
"5999";"T001081";"GM0375";"2012JJ00";"       4";"      15"
"6000";"T001081";"GM0375";"2013JJ00";"      10";"      63"
"6001";"T001081";"GM0375";"2014JJ00";"      24";"     609"
"6002";"T001081";"GM0375";"2015JJ00";"      32";"     838"
"6003";"T001081";"GM0375";"2016JJ00";"      38";"     983"
"6004";"T001081";"GM0375";"2017JJ00";"      56";"    1130"
"6005";"T001081";"GM0375";"2018JJ00";"      69";"    1452"
"6006";"T001081";"GM0310";"2012JJ00";"      25";"     129"
"6007";"T001081";"GM0310";"2013JJ00";"      39";"     249"
"6008";"T001081";"GM0310";"2014JJ00";"      51";"     395"
"6009";"T001081";"GM0310";"2015JJ00";"      67";"     670"
"6010";"T001081";"GM0310";"2016JJ00";"      82";"    1261"
"6011";"T001081";"GM0310";"2017JJ00";"     110";"    1538"
"6012";"T001081";"GM0310";"2018JJ00";"     137";"    1912"
"6013";"T001081";"GM0585";"2012JJ00";"      28";"     375"
"6014";"T001081";"GM0585";"2013JJ00";"      43";"     552"
"6015";"T001081";"GM0585";"2014JJ00";"      60";"     683"
"6016";"T001081";"GM0585";"2015JJ00";"      96";"     755"
"6017";"T001081";"GM0585";"2016JJ00";"     111";"     976"
"6018";"T001081";"GM0585";"2017JJ00";"     124";"    1095"
"6019";"T001081";"GM0585";"2018JJ00";"     141";"    1553"
"6020";"T001081";"GM1728";"2012JJ00";"      36";"     381"
"6021";"T001081";"GM1728";"2013JJ00";"      54";"     559"
"6022";"T001081";"GM1728";"2014JJ00";"      78";"    1165"
"6023";"T001081";"GM1728";"2015JJ00";"      92";"    1426"
"6024";"T001081";"GM1728";"2016JJ00";"     110";"    1770"
"6025";"T001081";"GM1728";"2017JJ00";"     129";"    2970"
"6026";"T001081";"GM1728";"2018JJ00";"     139";"    3755"
"6027";"T001081";"GM0376";"2012JJ00";"       .";"       ."
"6028";"T001081";"GM0376";"2013JJ00";"       2";"       2"
"6029";"T001081";"GM0376";"2014JJ00";"       .";"       ."
"6030";"T001081";"GM0376";"2015JJ00";"       .";"       ."
"6031";"T001081";"GM0376";"2016JJ00";"      13";"     157"
"6032";"T001081";"GM0376";"2017JJ00";"      24";"     280"
"6033";"T001081";"GM0376";"2018JJ00";"      32";"     327"
"6034";"T001081";"GM0377";"2012JJ00";"       8";"      30"
"6035";"T001081";"GM0377";"2013JJ00";"      15";"     100"
"6036";"T001081";"GM0377";"2014JJ00";"      25";"     150"
"6037";"T001081";"GM0377";"2015JJ00";"      33";"     226"
"6038";"T001081";"GM0377";"2016JJ00";"      38";"     289"
"6039";"T001081";"GM0377";"2017JJ00";"      47";"     356"
"6040";"T001081";"GM0377";"2018JJ00";"      59";"     760"
"6041";"T001081";"GM1901";"2012JJ00";"      26";"     249"
"6042";"T001081";"GM1901";"2013JJ00";"      47";"     549"
"6043";"T001081";"GM1901";"2014JJ00";"      70";"     892"
"6044";"T001081";"GM1901";"2015JJ00";"      88";"    1181"
"6045";"T001081";"GM1901";"2016JJ00";"     113";"    1659"
"6046";"T001081";"GM1901";"2017JJ00";"     145";"    2173"
"6047";"T001081";"GM1901";"2018JJ00";"     187";"    5141"
"6048";"T001081";"GM0755";"2012JJ00";"      13";"     227"
"6049";"T001081";"GM0755";"2013JJ00";"      25";"     381"
"6050";"T001081";"GM0755";"2014JJ00";"      37";"     508"
"6051";"T001081";"GM0755";"2015JJ00";"      51";"    1113"
"6052";"T001081";"GM0755";"2016JJ00";"      61";"    1697"
"6053";"T001081";"GM0755";"2017JJ00";"      72";"    3039"
"6054";"T001081";"GM0755";"2018JJ00";"      92";"    4717"
"6055";"T001081";"GM0009";"2012JJ00";"       9";"      55"
"6056";"T001081";"GM0009";"2013JJ00";"      14";"     147"
"6057";"T001081";"GM0009";"2014JJ00";"      21";"     272"
"6058";"T001081";"GM0009";"2015JJ00";"      60";"     515"
"6059";"T001081";"GM0009";"2016JJ00";"      78";"     888"
"6060";"T001081";"GM0009";"2017JJ00";"      91";"    1046"
"6061";"T001081";"GM0009";"2018JJ00";"      96";"    1127"
"6062";"T001081";"GM1681";"2012JJ00";"      51";"     709"
"6063";"T001081";"GM1681";"2013JJ00";"     105";"    1632"
"6064";"T001081";"GM1681";"2014JJ00";"     137";"    2155"
"6065";"T001081";"GM1681";"2015JJ00";"     171";"    4057"
"6066";"T001081";"GM1681";"2016JJ00";"     205";"    4415"
"6067";"T001081";"GM1681";"2017JJ00";"     238";"    4788"
"6068";"T001081";"GM1681";"2018JJ00";"     281";"    6249"
"6069";"T001081";"GM0147";"2012JJ00";"       6";"      50"
"6070";"T001081";"GM0147";"2013JJ00";"      15";"     102"
"6071";"T001081";"GM0147";"2014JJ00";"      21";"     146"
"6072";"T001081";"GM0147";"2015JJ00";"      38";"     338"
"6073";"T001081";"GM0147";"2016JJ00";"      48";"     953"
"6074";"T001081";"GM0147";"2017JJ00";"      63";"    1098"
"6075";"T001081";"GM0147";"2018JJ00";"      92";"    1499"
"6076";"T001081";"GM0654";"2012JJ00";"      23";"     318"
"6077";"T001081";"GM0654";"2013JJ00";"      64";"     924"
"6078";"T001081";"GM0654";"2014JJ00";"      89";"    1278"
"6079";"T001081";"GM0654";"2015JJ00";"     126";"    2069"
"6080";"T001081";"GM0654";"2016JJ00";"     156";"    2343"
"6081";"T001081";"GM0654";"2017JJ00";"     194";"    2851"
"6082";"T001081";"GM0654";"2018JJ00";"     226";"   71332"
"6083";"T001081";"GM0756";"2012JJ00";"      23";"     359"
"6084";"T001081";"GM0756";"2013JJ00";"      41";"     544"
"6085";"T001081";"GM0756";"2014JJ00";"      56";"     790"
"6086";"T001081";"GM0756";"2015JJ00";"      75";"    1195"
"6087";"T001081";"GM0756";"2016JJ00";"      97";"    1861"
"6088";"T001081";"GM0756";"2017JJ00";"     127";"    3476"
"6089";"T001081";"GM0756";"2018JJ00";"     168";"    9544"
"6090";"T001081";"GM0757";"2012JJ00";"      24";"     224"
"6091";"T001081";"GM0757";"2013JJ00";"      43";"     494"
"6092";"T001081";"GM0757";"2014JJ00";"      55";"     619"
"6093";"T001081";"GM0757";"2015JJ00";"      63";"     669"
"6094";"T001081";"GM0757";"2016JJ00";"      77";"     787"
"6095";"T001081";"GM0757";"2017JJ00";"      91";"     980"
"6096";"T001081";"GM0757";"2018JJ00";"     117";"    2175"
"6097";"T001081";"GM0758";"2012JJ00";"      62";"     371"
"6098";"T001081";"GM0758";"2013JJ00";"     113";"    1016"
"6099";"T001081";"GM0758";"2014JJ00";"     152";"    1969"
"6100";"T001081";"GM0758";"2015JJ00";"     191";"    2368"
"6101";"T001081";"GM0758";"2016JJ00";"     245";"    5612"
"6102";"T001081";"GM0758";"2017JJ00";"     308";"    7706"
"6103";"T001081";"GM0758";"2018JJ00";"     409";"   12773"
"6104";"T001081";"GM0501";"2012JJ00";"       .";"       ."
"6105";"T001081";"GM0501";"2013JJ00";"       5";"      43"
"6106";"T001081";"GM0501";"2014JJ00";"      12";"     104"
"6107";"T001081";"GM0501";"2015JJ00";"      26";"     513"
"6108";"T001081";"GM0501";"2016JJ00";"      33";"     675"
"6109";"T001081";"GM0501";"2017JJ00";"      44";"     836"
"6110";"T001081";"GM0501";"2018JJ00";"      58";"    1258"
"6111";"T001081";"GM1876";"2012JJ00";"      58";"     638"
"6112";"T001081";"GM1876";"2013JJ00";"     126";"    1640"
"6113";"T001081";"GM1876";"2014JJ00";"     181";"    2108"
"6114";"T001081";"GM1876";"2015JJ00";"     218";"    2466"
"6115";"T001081";"GM1876";"2016JJ00";"     282";"    5012"
"6116";"T001081";"GM1876";"2017JJ00";"     333";"    5895"
"6117";"T001081";"GM1876";"2018JJ00";"     388";"    7248"
"6118";"T001081";"GM0213";"2012JJ00";"      10";"     117"
"6119";"T001081";"GM0213";"2013JJ00";"      26";"     263"
"6120";"T001081";"GM0213";"2014JJ00";"      35";"     326"
"6121";"T001081";"GM0213";"2015JJ00";"      52";"     499"
"6122";"T001081";"GM0213";"2016JJ00";"      55";"     766"
"6123";"T001081";"GM0213";"2017JJ00";"      75";"    1174"
"6124";"T001081";"GM0213";"2018JJ00";"      89";"    1402"
"6125";"T001081";"GM0899";"2012JJ00";"      11";"      50"
"6126";"T001081";"GM0899";"2013JJ00";"      24";"     136"
"6127";"T001081";"GM0899";"2014JJ00";"      36";"     189"
"6128";"T001081";"GM0899";"2015JJ00";"      51";"     383"
"6129";"T001081";"GM0899";"2016JJ00";"      62";"     967"
"6130";"T001081";"GM0899";"2017JJ00";"      76";"    1069"
"6131";"T001081";"GM0899";"2018JJ00";"      94";"    1185"
"6132";"T001081";"GM0312";"2012JJ00";"       6";"      30"
"6133";"T001081";"GM0312";"2013JJ00";"      24";"     388"
"6134";"T001081";"GM0312";"2014JJ00";"      31";"     464"
"6135";"T001081";"GM0312";"2015JJ00";"      39";"     537"
"6136";"T001081";"GM0312";"2016JJ00";"      55";"     645"
"6137";"T001081";"GM0312";"2017JJ00";"      73";"    1212"
"6138";"T001081";"GM0312";"2018JJ00";"      94";"    1803"
"6139";"T001081";"GM0313";"2012JJ00";"      24";"     264"
"6140";"T001081";"GM0313";"2013JJ00";"      36";"     381"
"6141";"T001081";"GM0313";"2014JJ00";"      50";"     582"
